GeneID,logFC,AveExpr,t,P.Value,adj.P.Val,B,R,feature,class,chromosome,start,end,name,product_accession,Jr-GeneID,Jr-chromosome,Subcell_loc,Score,Parent_haplotype
108992034,-0.998786216347018,32.8091401453684,-4.08075437452836,0.000366257768807565,0.0180567468186826,0.129632912139623,0.542164028291782,CDS,with_protein,11,9196980,,uncharacterized protein LOC108992034,XP_018822021.1,,,C:nucleus,1,J.regia
108988864,-0.99767993993499,165.097562008678,-3.56237471071058,0.00141462281725575,0.0271972747636589,-1.29390959345328,0.490764774838115,CDS,with_protein,13,900081,,probable E3 ubiquitin ligase SUD1 isoform X1,XP_018817791.1,,,C:plasma membrane,0.94,J.regia
109005306,-0.996564895634026,52.6435872745881,-3.52423895126392,0.00156004647709886,0.0275326044695722,-1.34181587388567,0.48676098444192,CDS,with_protein,12,26168915,,polyadenylate-binding protein-interacting protein 3-like,XP_018839709.1,,,C:nucleus,1,J.regia
108994807,0.992734802422116,180.013055518117,3.34116548176685,0.00248586628257796,0.0334872149879657,-1.83103851844815,0.467109116537104,CDS,with_protein,12,20194357,,major allergen Pru av 1-like,XP_018825722.1,,,C:cytoplasm,0.7,J.regia
121259179,-0.992602877022001,33.7509170708618,-3.55067457359156,0.00145777563476657,0.0272320843479515,-1.15708019434041,0.489539686459253,CDS,with_protein,4D,8288120,8291386,uncharacterized protein LOC121259179 isoform X1,XP_041016618.1,108992034,11,C:nucleus,1,J.microcarpa
121246103,-0.990015124154097,63.2998424086712,-3.78928354139168,0.000786418789432525,0.0232908243401709,-0.702235987633226,0.513952157329829,CDS,with_protein,1D,48158649,48162177,BTB/POZ and MATH domain-containing protein 3,XP_041000079.1,108991841,7,C:nucleus,1,J.microcarpa
121240405,-0.988846355695478,197.778420532473,-3.45181276166637,0.0018772754950483,0.0299945874270713,-1.54897901969329,0.479071961107847,CDS,with_protein,7S,4571637,4575233,FRIGIDA-like protein 3,XP_040993790.1,108988968,5,C:nucleus,1,J.microcarpa
109010944,-0.987795456156654,91.7733726451147,-4.23651256741879,0.000242647705050581,0.0161154081156598,0.381138113571612,0.556530702300224,CDS,with_protein,11,23133274,,gibberellin receptor GID1B-like,XP_018847460.1,,,C:nucleus,1,J.regia
108982729,-0.987324031716734,70.9052442564657,-5.48693112820559,8.70437567641506e-06,0.00638496903285431,3.60444146042239,0.65531579352976,CDS,with_protein,13,32309041,,uncharacterized protein LOC108982729,XP_035540279.1,,,C:nucleus,1,J.regia
121239078,-0.981769741001909,96.6262596531626,-4.3061868825327,0.000201717832126273,0.0157415390788579,0.555741483950557,0.562800502181751,CDS,with_protein,7D,7300883,7303986,serine/arginine-rich splicing factor SR45a-like,XP_040992141.1,109002235,14,C:chloroplast,0.91,J.microcarpa
121242816,-0.978633928122441,36.7606038073465,-4.59305122401846,9.40395926974105e-05,0.0119024621737605,1.38149426061784,0.587617167249238,CDS,with_protein,8D,31996381,32002669,inositol-tetrakisphosphate 1-kinase 3-like isoform X1,XP_040996698.1,108992108,6,C:nucleus,1,J.microcarpa
121267347,-0.977647761704287,38.2258929026928,-4.49584695203259,0.000121835153318473,0.0139207660180059,1.14121979119485,0.579385583398966,CDS,with_protein,5S,29944386,29955621,putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase,XP_041027144.1,108995170,4,C:cytoplasm,0.7,J.microcarpa
121257368,-0.977372117408155,32.477845470424,-3.54032680440882,0.00149700619269783,0.0273744333537237,-1.18255303768642,0.48845377940791,CDS,with_protein,3S,21555787,21557896,uncharacterized protein LOC121257368 isoform X1,XP_041014290.1,108980543,16,C:endomembrane system,0.87,J.microcarpa
121255533,-0.975579248505254,61.3085395124741,-3.71424854617465,0.00095576265833752,0.0246777918382748,-0.895815866084846,0.506404333659236,CDS,with_protein,3D,3662777,3670746,"LOW QUALITY PROTEIN: protein RETICULATA-RELATED 1, chloroplastic",XP_041011822.1,109007038,13,C:chloroplast thylakoid membrane,0.76,J.microcarpa
121248776,-0.974872146256549,118.075211816086,-3.57672203813422,0.0013634019522514,0.0271972747636589,-1.27755971673002,0.492263079601386,CDS,with_protein,2D,5061044,5068096,plastidic glucose transporter 4-like,XP_041003269.1,108988191,1,C:plasma membrane,0.9,J.microcarpa
121248776,-0.974872146256549,118.075211816086,-3.57672203813422,0.0013634019522514,0.0271972747636589,-1.27755971673002,0.492263079601386,CDS,with_protein,2D,5061044,5068096,plastidic glucose transporter 4-like,XP_041003270.1,108988191,1,C:plasma membrane,0.9,J.microcarpa
109010735,-0.973105053433305,730.782774219752,-3.45504016905439,0.00186189376020068,0.0299713820999885,-1.39519017636237,0.479416973378848,CDS,with_protein,2,7359944,,eukaryotic translation initiation factor 5A-2,XP_018847195.1,,,C:cytoplasm,0.7,J.regia
121235423,-0.97296636859731,119.516429505373,-3.20587331676218,0.00349159614431687,0.0374665557948391,-2.16253937984957,0.452125482340727,CDS,with_protein,1D,36572776,36577176,heterogeneous nuclear ribonucleoprotein 1-like,XP_040987701.1,108983014,7,C:nucleus,1,J.microcarpa
121239308,-0.971774650811801,183.585394355695,-4.12334465627341,0.000327323641556718,0.0180567468186826,0.102783776854497,0.54614089850971,CDS,with_protein,7D,4801845,4805582,FRIGIDA-like protein 3,XP_040992455.1,109003667,14,C:nucleus,1,J.microcarpa
121239308,-0.971774650811801,183.585394355695,-4.12334465627341,0.000327323641556718,0.0180567468186826,0.102783776854497,0.54614089850971,CDS,with_protein,7D,4801845,4805582,FRIGIDA-like protein 3,XP_040992456.1,109003667,14,C:nucleus,1,J.microcarpa
121239308,-0.971774650811801,183.585394355695,-4.12334465627341,0.000327323641556718,0.0180567468186826,0.102783776854497,0.54614089850971,CDS,with_protein,7D,4801845,4805582,FRIGIDA-like protein 3,XP_040992457.1,109003667,14,C:nucleus,1,J.microcarpa
121239308,-0.971774650811801,183.585394355695,-4.12334465627341,0.000327323641556718,0.0180567468186826,0.102783776854497,0.54614089850971,CDS,with_protein,7D,4801845,4805582,FRIGIDA-like protein 3,XP_040992458.1,109003667,14,C:nucleus,1,J.microcarpa
108991381,0.97081530620653,108.699487145387,2.92669333887761,0.00693705728645196,0.0481610074523264,-2.75841403347379,0.419965036456096,CDS,with_protein,11,29591363,,dihydroflavonol 4-reductase-like,XP_018821154.1,,,C:cytoplasm,0.94,J.regia
121234351,-0.969014751688076,53.2687857463452,-3.96809121736098,0.000492659395669258,0.0202931574486674,-0.246353136598988,0.531466351923253,CDS,with_protein,6D,24749450,24765482,probable ADP-ribosylation factor GTPase-activating protein AGD8,XP_040986198.1,108988697,2,C:nucleus,1,J.microcarpa
108982574,0.967431021377522,178.785140606411,3.59451528773409,0.00130238387779699,0.0268023432072312,-1.22206854518719,0.49411518519267,CDS,with_protein,13,9728114,,"glyceraldehyde-3-phosphate dehydrogenase, cytosolic",XP_018809532.1,,,C:cytoplasm,0.7,J.regia
109016875,-0.964786849350237,42.4011820247937,-3.28051107838691,0.00289634182680804,0.0343771243832216,-1.8801172278234,0.460440167486117,CDS,with_protein,10,5940907,,F-box protein At4g00755-like isoform X1,XP_035550868.1,,,C:nucleus,1,J.regia
109016875,-0.964786849350237,42.4011820247937,-3.28051107838691,0.00289634182680804,0.0343771243832216,-1.8801172278234,0.460440167486117,CDS,with_protein,10,5940907,,F-box protein At4g00755-like isoform X1,XP_035550869.1,,,C:nucleus,1,J.regia
121238278,-0.964714542696545,99.5940395547306,-2.89086820153117,0.00756386163215832,0.0499230335742147,-2.88688354444507,0.415717285557262,CDS,with_protein,7D,8943579,8946243,heat shock 70 kDa protein 4-like,XP_040991042.1,108992981,14,C:cytoplasm,0.62,J.microcarpa
121259195,-0.963734347777186,187.600087658031,-3.43753910421542,0.00194679416735249,0.0305695009359119,-1.58342626129586,0.47754343180987,CDS,with_protein,4D,34337570,34340962,EIN3-binding F-box protein 1-like,XP_041016635.1,108992206,11,C:nucleus,1,J.microcarpa
109021467,-0.963495797873889,35.9595703592388,-3.29008900621085,0.00282743497320849,0.0343771243832216,-1.83491482457147,0.461498502689578,CDS,with_protein,15,13310838,,CTP synthase-like,XP_018859639.1,,,C:cytoplasm,0.7,J.regia
108985722,-0.96284257821588,172.945110313261,-3.5488711106086,0.0014645401911032,0.0272320843479515,-1.32671307385317,0.489350592515208,CDS,with_protein,3,1282976,,60S ribosomal protein L10a-like,XP_018813683.1,,,C:chloroplast,0.6,J.regia
108985722,-0.96284257821588,172.945110313261,-3.5488711106086,0.0014645401911032,0.0272320843479515,-1.32671307385317,0.489350592515208,CDS,with_protein,3,1282976,,60S ribosomal protein L10a-like,XP_035544481.1,,,C:chloroplast,0.6,J.regia
121255709,-0.962527841442298,32.3981418944096,-2.93121588985242,0.00686152636188056,0.0479860808948418,-2.54379422710539,0.420499322240054,CDS,with_protein,3D,4186715,4189133,uncharacterized protein LOC121255709,XP_041012128.1,109002331,13,C:nucleus,1,J.microcarpa
121235013,-0.961713238586269,32.0710350425057,-3.03545334210756,0.00532254800683258,0.0433254065373321,-2.34881449747119,0.432692463426077,CDS,with_protein,6D,7400873,7403750,cyclic dof factor 3-like,XP_040987131.1,109000197,2,C:nucleus,1,J.microcarpa
121255628,-0.961244677376487,44.6049853024036,-3.31281197817088,0.00267022555661491,0.034063845786461,-1.84059111248761,0.464001462776039,CDS,with_protein,3D,14376121,14378887,"probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 10 isoform X1",XP_041011971.1,109009323,13,C:cytoplasm,0.7,J.microcarpa
121255628,-0.961244677376487,44.6049853024036,-3.31281197817088,0.00267022555661491,0.034063845786461,-1.84059111248761,0.464001462776039,CDS,with_protein,3D,14376121,14378887,"probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 10 isoform X1",XP_041011972.1,109009323,13,C:cytoplasm,0.7,J.microcarpa
121255628,-0.961244677376487,44.6049853024036,-3.31281197817088,0.00267022555661491,0.034063845786461,-1.84059111248761,0.464001462776039,CDS,with_protein,3D,14376121,14378887,"probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 10 isoform X1",XP_041011973.1,109009323,13,C:cytoplasm,0.7,J.microcarpa
121256573,0.961033174948638,151.570766490017,3.56667620050135,0.00139907269569932,0.0271972747636589,-1.31160075389145,0.491214441573652,CDS,with_protein,3D,22340615,22341925,stemmadenine O-acetyltransferase-like,XP_041013352.1,108979956,13,C:cytoplasm,0.7,J.microcarpa
121264894,-0.960408541903506,98.8589705880029,-3.30525766812332,0.00272153021742179,0.0343771243832216,-1.92327785315207,0.463170575309435,ncRNA,lncRNA,5D,32384540,32385288,uncharacterized LOC121264894,XR_005940574.1,,"","",,J.microcarpa
108995480,-0.96019641198992,91.7639608918585,-3.41749422721819,0.00204864986970106,0.0310423354669491,-1.65207265135972,0.475389535858217,CDS,with_protein,2,6897150,,"thioredoxin-like 1-2, chloroplastic",XP_018826602.1,,,C:nucleus,1,J.regia
121254826,0.959453594767663,58.6220725561077,2.91338209446765,0.00716397241175153,0.0484923271478514,-2.74033688185248,0.418389934911739,CDS,with_protein,3D,38124206,38127579,probable pectinesterase/pectinesterase inhibitor 61,XP_041010942.1,109002543,13,C:plasma membrane,0.9,J.microcarpa
108998109,-0.954810452060774,53.8543502658372,-3.26555205299045,0.00300721160240442,0.0350165003177625,-1.95272111207066,0.458783300111333,CDS,with_protein,6,30096026,,serine/arginine-rich splicing factor SR34A-like,XP_035546975.1,,,C:nucleus,1,J.regia
108998109,-0.954810452060774,53.8543502658372,-3.26555205299045,0.00300721160240442,0.0350165003177625,-1.95272111207066,0.458783300111333,CDS,with_protein,6,30096026,,serine/arginine-rich splicing factor SR34A-like,XP_035546976.1,,,C:nucleus,1,J.regia
108998109,-0.954810452060774,53.8543502658372,-3.26555205299045,0.00300721160240442,0.0350165003177625,-1.95272111207066,0.458783300111333,CDS,with_protein,6,30096026,,serine/arginine-rich splicing factor SR34A-like,XP_035546977.1,,,C:nucleus,1,J.regia
121234391,-0.954766758617277,682.311635396129,-3.29557420167931,0.00278868745820489,0.0343771243832216,-1.77551993959382,0.462103716293271,CDS,with_protein,6D,7916887,7918781,eukaryotic translation initiation factor 5A-2,XP_040986255.1,109010735,2,C:cytoplasm,0.7,J.microcarpa
121263647,-0.953817077746538,27.1260701520735,-3.17799066979596,0.00374283319677551,0.0384858994979432,-1.92815721020988,0.448988669619724,CDS,with_protein,1D,46094301,46098270,LOW QUALITY PROTEIN: protein FLOWERING LOCUS D-like,XP_041022608.1,109013856,7,C:nucleus,1,J.microcarpa
121268281,-0.953568419394516,35.0590539803556,-3.27675738323828,0.00292378641152419,0.0343771243832216,-1.80534962546624,0.460024857782221,CDS,with_protein,5S,7628386,7628979,uncharacterized protein LOC121268281,XP_041028407.1,108996384,4,C:nucleus,1,J.microcarpa
121262869,-0.952456896583078,90.0426186937072,-3.53641035164593,0.00151212067075374,0.027408243659206,-1.34559391853754,0.488042189077102,CDS,with_protein,4S,4624725,4629334,cryptochrome-1 isoform X1,XP_041021465.1,109007373,8,C:nucleus,1,J.microcarpa
121267600,-0.947999673021725,28.1729961483821,-3.1201241151502,0.00432074957421222,0.040245943003665,-2.10868218475602,0.442425394827294,CDS,with_protein,5S,26737706,26738648,uncharacterized protein LOC121267600,XP_041027486.1,109019600,4,C:chloroplast,0.86,J.microcarpa
108985832,-0.947985288556854,32.3454143260582,-3.33478440720358,0.00252625307039695,0.0334872149879657,-1.60229523638526,0.466411227662,CDS,with_protein,2,37514279,,probable amino acid permease 7 isoform X1,XP_018813814.1,,,C:plasma membrane,0.94,J.regia
108982137,-0.944471101964159,125.507301942767,-3.13520888636271,0.00416235292738076,0.0398044268833227,-2.32677589050746,0.444143249054041,CDS,with_protein,6,38191172,,ubiquitin-like domain-containing protein CIP73 isoform X1,XP_018808979.2,,,C:nucleus,1,J.regia
121254073,-0.938893930265171,136.919186759718,-3.73181448414185,0.00091317419772067,0.0244775543612863,-0.892993472857156,0.508181877194298,CDS,with_protein,1D,894787,900195,casein kinase II subunit alpha-2-like,XP_041009973.1,108981052,7,C:extracellular space,0.99,J.microcarpa
108999916,0.938235847896572,107.837380204667,3.5511491365805,0.00145600067020414,0.0272320843479515,-1.36394632850146,0.4895894331385,CDS,with_protein,11,26340526,,S-adenosylmethionine synthase 1-like,XP_018832338.1,,,C:cytoplasm,0.7,J.regia
121260055,-0.936904744371231,79.9406542909192,-4.41148126461842,0.000152498634470798,0.0145712135214304,0.83513004519657,0.572094437421732,CDS,with_protein,4D,28109278,28112688,bifunctional nuclease 1-like isoform X1,XP_041017840.1,108991371,11,C:chloroplast,1,J.microcarpa
121260055,-0.936904744371231,79.9406542909192,-4.41148126461842,0.000152498634470798,0.0145712135214304,0.83513004519657,0.572094437421732,CDS,with_protein,4D,28109278,28112688,bifunctional nuclease 1-like isoform X1,XP_041017841.1,108991371,11,C:chloroplast,1,J.microcarpa
121260055,-0.936904744371231,79.9406542909192,-4.41148126461842,0.000152498634470798,0.0145712135214304,0.83513004519657,0.572094437421732,CDS,with_protein,4D,28109278,28112688,bifunctional nuclease 1-like isoform X1,XP_041017842.1,108991371,11,C:chloroplast,1,J.microcarpa
121250055,-0.936708296621915,33.8006524125012,-4.14836418683001,0.000306389098981766,0.0178174921975432,0.292048883879018,0.548460027536586,CDS,with_protein,2D,22611930,22627656,LOW QUALITY PROTEIN: nuclear cap-binding protein subunit 2-like,XP_041004912.1,109001451,1,C:nucleus,1,J.microcarpa
108985422,-0.934163259596958,111.995829968003,-3.65335080439832,0.00111898624554218,0.0263090085399152,-1.08707838319112,0.500191709369102,CDS,with_protein,3,7513063,,protein PHLOEM PROTEIN 2-LIKE A1-like,XP_018813259.1,,,C:nucleus,1,J.regia
121254976,-0.933096226291122,45.597006752336,-6.45597613070931,6.93102249163795e-07,0.00299982945255444,6.03439056780966,0.714340117668011,CDS,with_protein,3D,6658579,6662379,DDB1- and CUL4-associated factor 8,XP_041011172.1,108993388,13,C:nucleus,1,J.microcarpa
121254976,-0.933096226291122,45.597006752336,-6.45597613070931,6.93102249163795e-07,0.00299982945255444,6.03439056780966,0.714340117668011,CDS,with_protein,3D,6658579,6662379,DDB1- and CUL4-associated factor 8,XP_041011173.1,108993388,13,C:nucleus,1,J.microcarpa
121254976,-0.933096226291122,45.597006752336,-6.45597613070931,6.93102249163795e-07,0.00299982945255444,6.03439056780966,0.714340117668011,CDS,with_protein,3D,6658579,6662379,DDB1- and CUL4-associated factor 8,XP_041011174.1,108993388,13,C:nucleus,1,J.microcarpa
121261027,-0.93271767820451,128.158780769463,-3.48048166484049,0.00174484865370785,0.0291671713927288,-1.50933197057516,0.482128913051075,CDS,with_protein,4D,31486954,31490223,uncharacterized protein LOC121261027,XP_041019095.1,108998864,11,C:endomembrane system,0.91,J.microcarpa
109006352,-0.932591413473793,37.5347313321369,-4.25001157167397,0.00023412204137346,0.0161154081156598,0.529891871590189,0.557752953879603,CDS,with_protein,1,2481031,,CSC1-like protein HYP1 isoform X1,XP_035545288.1,,,C:plasma membrane,0.87,J.regia
109006352,-0.932591413473793,37.5347313321369,-4.25001157167397,0.00023412204137346,0.0161154081156598,0.529891871590189,0.557752953879603,CDS,with_protein,1,2481031,,CSC1-like protein HYP1 isoform X1,XP_035545291.1,,,C:plasma membrane,0.87,J.regia
109006352,-0.932591413473793,37.5347313321369,-4.25001157167397,0.00023412204137346,0.0161154081156598,0.529891871590189,0.557752953879603,CDS,with_protein,1,2481031,,CSC1-like protein HYP1 isoform X1,XP_035545293.1,,,C:plasma membrane,0.87,J.regia
109006352,-0.932591413473793,37.5347313321369,-4.25001157167397,0.00023412204137346,0.0161154081156598,0.529891871590189,0.557752953879603,CDS,with_protein,1,2481031,,CSC1-like protein HYP1 isoform X1,XP_035545295.1,,,C:plasma membrane,0.87,J.regia
121234263,-0.932047888184448,92.5139464909505,-4.61442409664133,8.88318038105392e-05,0.0119024621737605,1.34076697224298,0.589403061170905,CDS,with_protein,6D,1593000,1596974,MA3 DOMAIN-CONTAINING TRANSLATION REGULATORY FACTOR 1-like,XP_040986066.1,109012431,2,C:nucleus,1,J.microcarpa
121234263,-0.932047888184448,92.5139464909505,-4.61442409664133,8.88318038105392e-05,0.0119024621737605,1.34076697224298,0.589403061170905,CDS,with_protein,6D,1593000,1596974,MA3 DOMAIN-CONTAINING TRANSLATION REGULATORY FACTOR 1-like,XP_040986067.1,109012431,2,C:nucleus,1,J.microcarpa
121234263,-0.932047888184448,92.5139464909505,-4.61442409664133,8.88318038105392e-05,0.0119024621737605,1.34076697224298,0.589403061170905,CDS,with_protein,6D,1593000,1596974,MA3 DOMAIN-CONTAINING TRANSLATION REGULATORY FACTOR 1-like,XP_040986068.1,109012431,2,C:nucleus,1,J.microcarpa
121259771,-0.931922684325991,261.289732472231,-3.19595863013316,0.00357901718726458,0.0376876932198905,-2.12362946188302,0.451011986703345,CDS,with_protein,4D,8169948,8170757,histone H1,XP_041017440.1,108992039,11,C:nucleus,1,J.microcarpa
109007863,-0.927508420107466,49.7191985733769,-3.91649586776428,0.000564056996182756,0.0217791425212932,-0.308106077967817,0.526480457359164,CDS,with_protein,12,27018691,,auxin-responsive protein IAA18-like,XP_018843275.1,,,C:nucleus,1,J.regia
121247061,-0.927402535987301,34.2100918771865,-2.93966543329706,0.00672249777194926,0.0477432248687363,-2.55777596149311,0.421496364374352,CDS,with_protein,1S,3652758,3654366,F-box protein PP2-A13-like,XP_041001325.1,108998282,12,C:nucleus,1,J.microcarpa
121242603,-0.927047919222965,41.1624178155719,-3.17700354347492,0.00375203852417623,0.0384858994979432,-2.09277870122121,0.44887731152185,CDS,with_protein,8D,27343798,27348515,serine/arginine-rich splicing factor SR34A-like,XP_040996441.1,108998109,6,C:nucleus,1,J.microcarpa
121242603,-0.927047919222965,41.1624178155719,-3.17700354347492,0.00375203852417623,0.0384858994979432,-2.09277870122121,0.44887731152185,CDS,with_protein,8D,27343798,27348515,serine/arginine-rich splicing factor SR34A-like,XP_040996442.1,108998109,6,C:nucleus,1,J.microcarpa
121242603,-0.927047919222965,41.1624178155719,-3.17700354347492,0.00375203852417623,0.0384858994979432,-2.09277870122121,0.44887731152185,CDS,with_protein,8D,27343798,27348515,serine/arginine-rich splicing factor SR34A-like,XP_040996444.1,108998109,6,C:nucleus,1,J.microcarpa
121242603,-0.927047919222965,41.1624178155719,-3.17700354347492,0.00375203852417623,0.0384858994979432,-2.09277870122121,0.44887731152185,CDS,with_protein,8D,27343798,27348515,serine/arginine-rich splicing factor SR34A-like,XP_040996445.1,108998109,6,C:nucleus,1,J.microcarpa
121267455,0.924924255066495,123.446809365062,3.2802950391654,0.00289791460708984,0.0343771243832216,-2.01621817075617,0.460416273050688,CDS,with_protein,5S,22880987,22885532,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase,XP_041027246.1,108997930,4,C:cytoplasm,0.7,J.microcarpa
121267455,0.924924255066495,123.446809365062,3.2802950391654,0.00289791460708984,0.0343771243832216,-2.01621817075617,0.460416273050688,CDS,with_protein,5S,22880987,22885532,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase,XP_041027247.1,108997930,4,C:cytoplasm,0.7,J.microcarpa
109002235,-0.923437390362838,94.2143449089088,-3.93362181727459,0.000539296693367031,0.0214886429363221,-0.387340066368489,0.528141491443899,CDS,with_protein,14,7607920,,serine/arginine-rich splicing factor SR45a-like,XP_018835431.1,,,C:nucleus,1,J.regia
121244629,-0.923378947671003,42.2558143552724,-4.07043119224795,0.000376363044923886,0.0182663417667946,0.019785655377242,0.541194571072497,CDS,with_protein,8S,473695,475680,transcription factor HHO3-like,XP_040998722.1,109002655,15,C:nucleus,1,J.microcarpa
109021960,-0.922977608471052,62.4563276272066,-2.99465014135997,0.00588108318961048,0.044661637634042,-2.63222629845704,0.4279472318403,CDS,with_protein,5,8577458,,transcription factor MYB59-like isoform X1,XP_035545886.1,,,C:nucleus,1,J.regia
121266900,-0.920182476608588,56.9150976657032,-4.39290011587125,0.000160221475681576,0.0147747089360653,0.823640089794456,0.57047008474547,CDS,with_protein,5S,3403345,3406977,DNA-directed RNA polymerase V subunit 5A-like isoform X1,XP_041026682.1,108999340,4,C:nucleus,1,J.microcarpa
121263119,-0.918494009915253,56.3346391069867,-3.26090153081168,0.00304250477088662,0.0352031403783341,-2.00649120648808,0.458267228567261,CDS,with_protein,1D,45707643,45709806,40S ribosomal protein S13-like,XP_041021851.1,108981103,7,C:chloroplast,0.53,J.microcarpa
108991666,-0.916144122031963,362.932170108665,-3.69049454345895,0.00101645641054472,0.0252354851156392,-0.909309745674174,0.503990296910073,CDS,with_protein,15,7637228,,uncharacterized protein LOC108991666,XP_018821544.1,,,C:endomembrane system,0.71,J.regia
109001067,-0.915850091949095,53.2307030900275,-5.27199984707253,1.53954199630673e-05,0.00638496903285431,3.0523165810376,0.640294565681375,CDS,with_protein,5,18694079,,probable E3 ubiquitin-protein ligase RHC1A,XP_018833732.1,,,C:nucleus,1,J.regia
109001067,-0.915850091949095,53.2307030900275,-5.27199984707253,1.53954199630673e-05,0.00638496903285431,3.0523165810376,0.640294565681375,CDS,with_protein,5,18694079,,probable E3 ubiquitin-protein ligase RHC1A,XP_018833733.1,,,C:nucleus,1,J.regia
121245939,0.914937016448924,134.256014205972,3.64394335606741,0.00114651675071721,0.0263090085399152,-1.1333877160145,0.499225020431038,CDS,with_protein,1S,14156626,14159365,probable aldo-keto reductase 2 isoform X1,XP_040999801.1,108993851,12,C:chloroplast,1,J.microcarpa
118344157,-0.91418813679728,58.885267149559,-3.39821780287378,0.00215146046127931,0.0321474011054582,-1.65405387656887,0.473310117986521,ncRNA,lncRNA,13,25950421,,uncharacterized LOC118344157,XR_004797931.1,,,"",,J.regia
108993168,-0.913950654150748,233.259271262844,-3.7668318730824,0.000833743282022574,0.0240259503814987,-0.769872999121021,0.511706081664849,CDS,with_protein,15,17973784,,glutamate decarboxylase-like,XP_018823508.1,,,C:cytoplasm,0.96,J.regia
108980320,0.913408130379586,118.560224696443,3.17534126542874,0.00376758903686018,0.0384858994979432,-2.25682088049053,0.448689742031204,CDS,with_protein,11,6142669,,O-fucosyltransferase 31-like isoform X1,XP_018806731.1,,,C:endomembrane system,0.69,J.regia
121254706,-0.912655302553125,35.3180733507677,-4.3090775501406,0.000200176365041584,0.0157415390788579,0.691119586975344,0.563058552523328,CDS,with_protein,3D,11844744,11850456,probable apyrase 6 isoform X1,XP_041010775.1,108988782,13,C:endomembrane system,0.87,J.microcarpa
121260542,0.912558484381422,103.834414295725,3.6425445038508,0.00115066649607594,0.0263090085399152,-1.13617382016242,0.4990811179346,CDS,with_protein,4D,24973687,24974868,S-adenosylmethionine synthase 1-like,XP_041018392.1,108999916,11,C:cytoplasm,0.7,J.microcarpa
121245813,0.910888276516593,110.261821228678,3.6994799912336,0.000993067122551168,0.0248459235506504,-0.98373047626176,0.50490485134706,CDS,with_protein,1S,15000419,15002580,adenosylhomocysteinase,XP_040999616.1,109011698,12,C:cytoplasm,0.97,J.microcarpa
121250816,-0.909842443704373,60.2338896460073,-3.74000003930215,0.000893968146945812,0.0244775543612863,-0.836147831516291,0.509007984420436,CDS,with_protein,2D,43335487,43339041,zinc finger protein CONSTANS-LIKE 9-like,XP_041005974.1,109000761,1,C:nucleus,1,J.microcarpa
121250816,-0.909842443704373,60.2338896460073,-3.74000003930215,0.000893968146945812,0.0244775543612863,-0.836147831516291,0.509007984420436,CDS,with_protein,2D,43335487,43339041,zinc finger protein CONSTANS-LIKE 9-like,XP_041005975.1,109000761,1,C:nucleus,1,J.microcarpa
121250816,-0.909842443704373,60.2338896460073,-3.74000003930215,0.000893968146945812,0.0244775543612863,-0.836147831516291,0.509007984420436,CDS,with_protein,2D,43335487,43339041,zinc finger protein CONSTANS-LIKE 9-like,XP_041005976.1,109000761,1,C:nucleus,1,J.microcarpa
108995977,-0.908479096577952,55.0456867725585,-2.93426192423801,0.00681109528897286,0.0479232744181892,-2.71602939428365,0.42085892875696,CDS,with_protein,2,14093540,,C2 domain-containing protein At1g53590-like,XP_018827225.1,,,C:endomembrane system,0.96,J.regia
109010211,-0.907186080363647,28.6866096192889,-3.2524861144759,0.00310738682738671,0.0352325780323041,-1.7964175640554,0.457332184925553,CDS,with_protein,3,2011774,,dihydroneopterin aldolase 2-like isoform X1,XP_018846513.1,,,C:cytoplasm,0.7,J.regia
109010211,-0.907186080363647,28.6866096192889,-3.2524861144759,0.00310738682738671,0.0352325780323041,-1.7964175640554,0.457332184925553,CDS,with_protein,3,2011774,,dihydroneopterin aldolase 2-like isoform X1,XP_035544054.1,,,C:cytoplasm,0.7,J.regia
109010211,-0.907186080363647,28.6866096192889,-3.2524861144759,0.00310738682738671,0.0352325780323041,-1.7964175640554,0.457332184925553,CDS,with_protein,3,2011774,,dihydroneopterin aldolase 2-like isoform X1,XP_035544055.1,,,C:cytoplasm,0.7,J.regia
109013378,-0.905185222820998,33.0125790920435,-3.16377629153054,0.00387750381466112,0.039116815594266,-2.03204845054225,0.447383122178263,misc_RNA,"",11,31776502,,"serine/arginine-rich splicing factor SC35-like, transcript variant X1",XR_004797589.1,,,"",,J.regia
109013378,-0.905185222820998,33.0125790920435,-3.16377629153054,0.00387750381466112,0.039116815594266,-2.03204845054225,0.447383122178263,CDS,with_protein,11,31776597,,serine/arginine-rich splicing factor SC35-like isoform X1,XP_035538733.1,,,C:nucleus,1,J.regia
121255382,-0.905011877619613,132.422122492154,-4.62439693796625,8.65011685274485e-05,0.0119024621737605,1.35986214067519,0.590233436470085,CDS,with_protein,1D,9965406,9972393,ubiquitin-conjugating enzyme E2-17 kDa-like,XP_041011615.1,108996462,7,C:nucleus,1,J.microcarpa
