GeneID,logFC,AveExpr,t,P.Value,adj.P.Val,B,R,feature,class,chromosome,start,end,name,product_accession,Jr-GeneID,Jr-chromosome,Subcell_loc,Score,Parent_haplotype
121262359,-1.61507796958054,20.0564016236731,-4.19110317848194,0.000274947550046432,0.00258824340784282,0.325073576175418,0.552392525567422,CDS,with_protein,4S,25746230,25747716,60S ribosomal protein L22-2,XP_041020743.1,109006844,8,C:nucleus,1,J.microcarpa
121262359,-1.61507796958054,20.0564016236731,-4.19110317848194,0.000274947550046432,0.00258824340784282,0.325073576175418,0.552392525567422,CDS,with_protein,4S,25746230,25747716,60S ribosomal protein L22-2,XP_041020744.1,109006844,8,C:nucleus,1,J.microcarpa
121262359,-1.61507796958054,20.0564016236731,-4.19110317848194,0.000274947550046432,0.00258824340784282,0.325073576175418,0.552392525567422,CDS,with_protein,4S,25746230,25747716,60S ribosomal protein L22-2,XP_041020745.1,109006844,8,C:nucleus,1,J.microcarpa
109004307,1.61401231727517,15.8996742112273,2.73099204917343,0.011088051956399,0.031391831306384,-2.86029905410174,0.396427950034405,CDS,with_protein,16,5240770,,protein CDI-like,XP_018838373.2,,,C:nucleus,1,J.regia
108982360,1.61211544872421,11.683519501006,3.33904936516431,0.00250546138569242,0.0102618992669064,-1.49538182306256,0.466877776567678,CDS,with_protein,8,25020383,,beta-galactosidase 3-like,XP_018809256.1,,,C:plasma membrane,1,J.regia
109005035,-1.61181466841505,28.6342182340124,-2.75924448240976,0.0103726672644287,0.0296657364607386,-3.04010983674346,0.399876100204428,CDS,with_protein,12,25088629,,probable uridine nucleosidase 2,XP_018839341.1,,,C:cytoplasm,0.7,J.regia
109005035,-1.61181466841505,28.6342182340124,-2.75924448240976,0.0103726672644287,0.0296657364607386,-3.04010983674346,0.399876100204428,CDS,with_protein,12,25088629,,probable uridine nucleosidase 2,XP_018839342.1,,,C:cytoplasm,0.7,J.regia
109005035,-1.61181466841505,28.6342182340124,-2.75924448240976,0.0103726672644287,0.0296657364607386,-3.04010983674346,0.399876100204428,CDS,with_protein,12,25088629,,probable uridine nucleosidase 2,XP_018839343.1,,,C:cytoplasm,0.7,J.regia
109005071,-1.60995696812275,17.0971953048761,-4.73303164910628,6.51680311929989e-05,0.00135499501407596,1.72892133802278,0.599158307891525,CDS,with_protein,12,24764937,,VAN3-binding protein-like isoform X1,XP_018839391.1,,,C:chloroplast,1,J.regia
109009611,-1.60599129757284,23.5313035391917,-2.64896964206398,0.0134359959743084,0.036318824964054,-3.33505054322659,0.386321908867438,CDS,with_protein,11,35256222,,probable E3 ubiquitin-protein ligase RZFP34,XP_018845715.1,,,C:nucleus,1,J.regia
109009611,-1.60599129757284,23.5313035391917,-2.64896964206398,0.0134359959743084,0.036318824964054,-3.33505054322659,0.386321908867438,CDS,with_protein,11,35256222,,probable E3 ubiquitin-protein ligase RZFP34,XP_035538623.1,,,C:nucleus,1,J.regia
109018977,-1.60127132185946,21.6777073903082,-4.11963840457941,0.000332042245406515,0.00284261630517116,0.128294212279582,0.545796283070315,CDS,with_protein,10,30659713,,"senescence/dehydration-associated protein At4g35985, chloroplastic-like",XP_018856724.1,,,C:cytoplasm,0.7,J.regia
108990413,-1.5912933203075,18.502250362409,-7.3638508534734,7.18621562227139e-08,0.000154623406139206,8.14880592224492,0.758610616485056,CDS,with_protein,5,2138419,,UPF0481 protein At3g47200-like,XP_018819928.1,,,C:endomembrane system,0.99,J.regia
109011940,-1.59007159491298,17.2614022152462,-5.28603631981099,1.49597015864152e-05,0.000854556404781508,3.11965504565639,0.641298765782145,CDS,with_protein,3,2542596,,"thioredoxin-like 3-1, chloroplastic isoform X1",XP_018848891.1,,,C:chloroplast,0.9,J.regia
108985986,-1.58763575152594,34.6430313968222,-4.07323004670878,0.000375239733334,0.00305087540000629,-0.00831552582588735,0.541457627032475,CDS,with_protein,4,7817778,,UDP-glycosyltransferase 86A1,XP_018814025.1,,,C:cytoplasm,0.7,J.regia
121261501,1.58685135627526,30.8836279975779,3.91033760746914,0.000575484442424028,0.00384549904331998,-0.359797837603452,0.525881693377688,CDS,with_protein,4D,1387276,1390667,"bifunctional 3-dehydroquinate dehydratase/shikimate dehydrogenase, chloroplastic-like",XP_041019846.1,109011053,11,C:cytoplasm,0.73,J.microcarpa
108992834,-1.58560598472026,40.4480011144949,-3.22118026052174,0.00336824209894415,0.0126081211891572,-2.13002587877887,0.45384042695644,CDS,with_protein,1,3164701,,2-methylene-furan-3-one reductase-like,XP_018823047.1,,,C:cytoplasm,0.7,J.regia
108979861,1.58007141494308,16.3109259500243,2.98495945567155,0.00603258081095983,0.019577832646931,-2.30352117860064,0.42681500681683,CDS,with_protein,5,22342859,,arabinogalactan protein 13-like,XP_018806172.1,,,C:plasma membrane,0.94,J.regia
108997823,-1.57926500965508,29.2526863409191,-3.77068326512373,0.000828363236313681,0.00479344025776342,-0.708509828930117,0.512092125236334,CDS,with_protein,5,13932682,,NAC domain-containing protein 40-like,XP_018829747.2,,,C:plasma membrane,0.45,J.regia
121258302,1.57743316599074,45.6178989267954,2.59129324576134,0.0153568287913899,0.0401491817936094,-3.70611095498869,0.379131014462943,CDS,with_protein,3S,24281908,24285966,glucose-1-phosphate adenylyltransferase large subunit 1-like,XP_041015703.1,109020737,16,C:chloroplast,1,J.microcarpa
121258302,1.57743316599074,45.6178989267954,2.59129324576134,0.0153568287913899,0.0401491817936094,-3.70611095498869,0.379131014462943,CDS,with_protein,3S,24281908,24285966,glucose-1-phosphate adenylyltransferase large subunit 1-like,XP_041015704.1,109020737,16,C:chloroplast,1,J.microcarpa
108981893,1.57531201225863,11.0587446150666,2.79132668607752,0.00961300153510809,0.0281670108529835,-2.67785252733966,0.403771178627987,CDS,with_protein,13,2046247,,uncharacterized protein LOC108981893,XP_018808692.1,,,C:extracellular space,0.67,J.regia
121256987,-1.5743654937987,38.3358704094653,-4.90189318770429,4.15581226422381e-05,0.00122521023493132,2.02473325858932,0.61259999253374,CDS,with_protein,1D,39529726,39531129,F-box/kelch-repeat protein SKIP20-like,XP_041013759.1,108984319,7,C:nucleus,1,J.microcarpa
121267952,1.57406405215763,24.7965096973156,2.75828413499172,0.0103962549726589,0.0297200291623176,-2.81470389284208,0.399759169002862,CDS,with_protein,1D,47144538,47149082,protein IN2-1 homolog B-like,XP_041027985.1,109013081,7,C:cytoplasm,0.7,J.microcarpa
109007767,1.57179956110614,19.1909210650706,3.05965394672105,0.00502531938618377,0.0170280507285125,-2.11883381009733,0.435490026489566,CDS,with_protein,11,26665988,,pectin acetylesterase 12-like,XP_018843142.1,,,C:extracellular space,0.77,J.regia
121249876,-1.57108257703956,33.3527415171118,-4.03630467817602,0.000413533702503892,0.0032178645821026,-0.128805942428763,0.537974319798252,CDS,with_protein,2D,43172166,43173549,nuclear transcription factor Y subunit B-3-like isoform X1,XP_041004643.1,108982084,1,C:endomembrane system,0.8,J.microcarpa
121249876,-1.57108257703956,33.3527415171118,-4.03630467817602,0.000413533702503892,0.0032178645821026,-0.128805942428763,0.537974319798252,CDS,with_protein,2D,43172166,43173549,nuclear transcription factor Y subunit B-3-like isoform X1,XP_041004644.1,108982084,1,C:endomembrane system,0.8,J.microcarpa
121249876,-1.57108257703956,33.3527415171118,-4.03630467817602,0.000413533702503892,0.0032178645821026,-0.128805942428763,0.537974319798252,CDS,with_protein,2D,43172166,43173549,nuclear transcription factor Y subunit B-3-like isoform X1,XP_041004646.1,108982084,1,C:endomembrane system,0.8,J.microcarpa
121257312,1.57083874047756,203.734390989582,3.83169010295445,0.000706723585990302,0.00433228940889591,-0.967481222292535,0.518165843112653,CDS,with_protein,3S,21026187,21026791,organ-specific protein S2-like,XP_041014210.1,109015093,16,C:extracellular space,0.97,J.microcarpa
121241375,-1.56493741228523,17.9971469168949,-2.9526557150345,0.00652534581355176,0.0207960692159473,-2.59393464688972,0.423026234386586,CDS,with_protein,7S,21327567,21329589,peroxidase A2-like isoform X1,XP_040995052.1,108989194,5,C:extracellular space,0.93,J.microcarpa
121248827,-1.56233381315173,13.8280583729452,-4.38225000404623,0.000165704752017146,0.00201068431790482,0.887482103145529,0.569536029137211,CDS,with_protein,2D,5519713,5519943,uncharacterized protein LOC121248827,XP_041003349.1,108988128,1,C:extracellular space,1,J.microcarpa
121234138,-1.5591870903101,44.2479242091356,-4.03506533888553,0.000414883717508569,0.00322271287186259,-0.16156111081729,0.537856927147261,CDS,with_protein,6D,25092577,25093665,uncharacterized protein LOC121234138,XP_040985890.1,109021202,2,C:chloroplast thylakoid lumen,0.63,J.microcarpa
121262868,1.55767341658959,16.5399686142748,3.88802659906481,0.000610064077841075,0.00398186976910176,-0.2703352385176,0.523705848016752,CDS,with_protein,4S,5312405,5315567,AP2-like ethylene-responsive transcription factor ANT,XP_041021464.1,109001139,8,C:nucleus,1,J.microcarpa
109007892,-1.55310408591041,12.5722644677465,-5.46099935914754,9.41022391273724e-06,0.000723130897103796,3.56056708508798,0.653543327036118,CDS,with_protein,12,26727803,,jacalin-related lectin 19-like isoform X1,XP_018843313.1,,,C:nucleus,1,J.regia
108999631,-1.55191963896659,555.32161664218,-5.21952324570393,1.78490287537162e-05,0.000914408576232046,2.71337704148614,0.636511024210038,CDS,with_protein,11,2608728,,dormancy-associated protein homolog 3-like,XP_035538764.1,,,C:nucleus,1,J.regia
109005619,-1.54869196040746,24.5525162217501,-2.75381385038385,0.0105067177537353,0.0299959589121457,-3.14752183730788,0.399214613524397,CDS,with_protein,6,28998327,,protein ASPARTIC PROTEASE IN GUARD CELL 1-like,XP_018840176.1,,,C:plasma membrane,0.62,J.regia
121267856,-1.54778150572351,13.9278980018447,-2.52725180888631,0.0177872440473472,0.0453283301719804,-3.39053249699969,0.371065318449633,CDS,with_protein,5S,29418300,29419911,uncharacterized protein LOC121267856,XP_041027880.1,109012041,4,C:nucleus,1,J.microcarpa
121264903,1.54686226216297,149.808265166188,3.58103877257692,0.001352486091206,0.00665419033440149,-1.39582886094964,0.49271302622733,CDS,with_protein,5D,9518636,9519519,major latex allergen Hev b 5 isoform X1,XP_041024192.1,108982593,3,C:extracellular space,0.66,J.microcarpa
109020600,1.5453829545464,8.03352403318736,2.76163726847276,0.0103141152218027,0.0295375393774341,-2.66789984789579,0.400167359175609,CDS,with_protein,8,10372394,,uncharacterized protein LOC109020600,XP_018858644.2,,,C:nucleus,1,J.regia
109021576,-1.54526785296863,27.666724672026,-3.83266607592968,0.000704927554526572,0.00433228940889591,-0.704610012032861,0.518262378922384,CDS,with_protein,15,361431,,AP2/ERF and B3 domain-containing transcription repressor RAV2-like,XP_018859781.1,,,C:nucleus,1,J.regia
121241292,1.54437317076993,15.4944858255424,3.21723112843838,0.00340161467193308,0.0126921518539469,-1.75865943569382,0.453398459214168,CDS,with_protein,7S,17563516,17569994,glucomannan 4-beta-mannosyltransferase 2-like,XP_040994933.1,109011768,5,C:endomembrane system,0.86,J.microcarpa
121251962,1.54414765843286,21.1428179742325,4.31329154885337,0.000198966645246567,0.00219936867581786,0.738999307821755,0.563434441990947,misc_RNA,"",2S,6953343,6960197,probable methyltransferase PMT26,XR_005938147.1,,"","",,J.microcarpa
121250249,1.54096790341147,38.1252305425124,3.16171289883001,0.00390577401876814,0.0140533842202611,-2.12235299746458,0.447149696625032,CDS,with_protein,2D,18630523,18632770,xyloglucan endotransglucosylase/hydrolase protein 9-like,XP_041005236.1,108991974,1,C:extracellular space,0.86,J.microcarpa
109008021,-1.54019563204972,84.2234874544043,-3.93056404788396,0.000545805645366096,0.00374180192198027,-0.717090623109017,0.527845363758485,CDS,with_protein,6,14033705,,uncharacterized protein LOC109008021,XP_035547175.1,,,C:nucleus,1,J.regia
108999599,1.53739153727126,16.9184467732509,3.90066512203968,0.00059023251206493,0.00390764191320936,-0.2499748561514,0.524939662773469,CDS,with_protein,7,1805890,,protein RALF-like 34,XP_018832044.1,,,C:extracellular space,0.9,J.regia
109004890,-1.53322531761855,22.5563904919391,-5.98684612471904,2.3633564004828e-06,0.000422188721594544,4.86034843263386,0.687451830211512,CDS,with_protein,7,44778399,,transcription factor MYBS3-like,XP_018839141.2,,,C:nucleus,1,J.regia
121244115,-1.53292661921936,13.0363643051866,-3.52068492443316,0.00157892007801881,0.00740154618998652,-1.20739212172023,0.486386281095551,CDS,with_protein,8S,2107975,2111606,wall-associated receptor kinase 2-like,XP_040998096.1,109008248,15,C:plasma membrane,1,J.microcarpa
121261769,-1.53045541315067,40.2276015424529,-3.72845310706935,0.000924347373558928,0.00515197140081164,-0.855920953839146,0.507842231488953,CDS,with_protein,1D,40665380,40667140,dormancy-associated protein homolog 4 isoform X1,XP_041020152.1,109005433,7,C:nucleus,1,J.microcarpa
109014140,-1.52849899007336,20.331573086953,-4.62582780554388,8.67038563576978e-05,0.00149614924824596,1.41952764534468,0.590352422321742,CDS,with_protein,11,466187,,high mobility group B protein 3-like,XP_018852029.1,,,C:nucleus,1,J.regia
109008522,-1.52729612405637,20.7699961261428,-4.8162079027044,5.22149667431408e-05,0.001260209653436,1.90750902692576,0.605844147264802,CDS,with_protein,14,4666748,,"UV-B-induced protein At3g17800, chloroplastic-like",XP_018844182.1,,,C:chloroplast thylakoid membrane,0.78,J.regia
109000921,-1.52390456067185,16.4238436673431,-4.38089940619108,0.000166299891121485,0.00201068431790482,0.849989815771612,0.569417418584471,ncRNA,lncRNA,7,52401045,,"uncharacterized LOC109000921, transcript variant X1",XR_004801936.1,,,"",,J.regia
121263075,-1.5225192414585,21.3299955174125,-4.40991238819625,0.000153970287357042,0.00195637347821825,0.8586073293926,0.571957546574945,CDS,with_protein,4S,7595963,7598723,"50S ribosomal protein L22, chloroplastic-like",XP_041021797.1,109004295,8,C:chloroplast,0.94,J.microcarpa
121255823,1.51730395360187,59.3828522512664,3.14509181060387,0.00407016774933836,0.0144538070993097,-2.23302636784025,0.44526606852405,CDS,with_protein,3D,25419264,25424051,"1,4-dihydroxy-2-naphthoyl-CoA synthase, peroxisomal-like",XP_041012292.1,109004006,13,C:chloroplast,0.7,J.microcarpa
121255823,1.51730395360187,59.3828522512664,3.14509181060387,0.00407016774933836,0.0144538070993097,-2.23302636784025,0.44526606852405,CDS,with_protein,3D,25419264,25424051,"1,4-dihydroxy-2-naphthoyl-CoA synthase, peroxisomal-like",XP_041012293.1,109004006,13,C:chloroplast,0.7,J.microcarpa
108982947,-1.517272022865,56.2554772934583,-3.30457951434593,0.00273281992208581,0.0109400593285213,-2.03889959723008,0.463095926348173,CDS,with_protein,16,28151694,,bZIP transcription factor 46-like isoform X1,XP_018809976.2,,,C:nucleus,1,J.regia
108982947,-1.517272022865,56.2554772934583,-3.30457951434593,0.00273281992208581,0.0109400593285213,-2.03889959723008,0.463095926348173,CDS,with_protein,16,28151694,,bZIP transcription factor 46-like isoform X1,XP_018809977.2,,,C:nucleus,1,J.regia
121238757,-1.51678745836551,24.3086530627406,-4.8274692300336,5.06716103922092e-05,0.00125702130728552,1.92751941084633,0.606739630707469,CDS,with_protein,7D,4407382,4409868,"UV-B-induced protein At3g17800, chloroplastic",XP_040991705.1,109008522,14,C:chloroplast thylakoid membrane,0.8,J.microcarpa
121250066,-1.50629882494488,30.5528284392679,-3.64871177102698,0.00113614649303031,0.00587646283053737,-1.10687228253037,0.499715245735931,CDS,with_protein,2D,11144897,11155719,LOW QUALITY PROTEIN: ultraviolet-B receptor UVR8-like,XP_041004922.1,108996338,1,C:chloroplast,0.95,J.microcarpa
109005438,1.50270590436809,14.1687184450672,2.79021304015374,0.00963846944589478,0.0282032276850638,-2.6973893013033,0.403636337171078,CDS,with_protein,7,46684763,,pyrophosphate-energized vacuolar membrane proton pump,XP_018839930.1,,,C:endomembrane system,0.59,J.regia
121250969,-1.50145837308314,77.7187246234372,-3.66430903107712,0.00109129459285913,0.00573173848405673,-1.40195833149423,0.501315399542205,CDS,with_protein,2D,21814497,21815731,uncharacterized protein LOC121250969,XP_041006173.1,108999522,1,C:nucleus,1,J.microcarpa
109019125,1.50072298920038,17.8869104791397,3.27424963354327,0.00294923493995369,0.0115008344536509,-1.66505526800669,0.459747231414065,CDS,with_protein,3,25434652,,S-adenosylmethionine synthase 2,XP_018856900.1,,,C:cytoplasm,0.7,J.regia
109019125,1.50072298920038,17.8869104791397,3.27424963354327,0.00294923493995369,0.0115008344536509,-1.66505526800669,0.459747231414065,CDS,with_protein,3,25434652,,S-adenosylmethionine synthase 2,XP_018856907.1,,,C:cytoplasm,0.7,J.regia
121257913,-1.49549101263645,51.145507612124,-5.61839850116235,6.21024427869633e-06,0.000614540304649835,3.80102631805485,0.664137416768844,CDS,with_protein,3S,27481822,27488914,elongation factor 1-gamma isoform X1,XP_041015116.1,108983723,16,C:cytoplasm,0.7,J.microcarpa
121235686,-1.49351198474004,14.2809223442011,-3.02031515059302,0.00553391871674482,0.01828119002896,-2.36509190265124,0.430936121553998,CDS,with_protein,6D,20764464,20767485,ABC transporter G family member 14-like,XP_040987986.1,108982164,"",C:plasma membrane,0.82,J.microcarpa
121244940,-1.49304469108194,26.166325371124,-4.56203124575603,0.000102752182258822,0.00164174588237796,1.23821762188491,0.585009813108054,CDS,with_protein,8S,5437256,5441755,cold-regulated protein 27-like isoform X1,XP_040999126.1,108979561,15,C:nucleus,1,J.microcarpa
121244854,-1.49258269800459,21.4816864784248,-4.27986615615338,0.000217394070232244,0.00228418913223757,0.525133499761612,0.560443263556941,CDS,with_protein,8S,445044,446183,AP2/ERF and B3 domain-containing transcription repressor RAV2-like,XP_040999010.1,109021576,15,C:nucleus,1,J.microcarpa
121256417,-1.49039212560923,32.0569332127162,-3.04869723282963,0.00516230435080338,0.0173974331218258,-2.5374318307501,0.434224998322168,CDS,with_protein,3D,24534544,24535275,uncharacterized protein LOC121256417,XP_041013145.1,108989742,13,C:nucleus,1,J.microcarpa
121242602,-1.48966989912794,576.001443134871,-4.0520827448712,0.000396720690306781,0.00314903413026615,-0.314982038453654,0.539466115645918,CDS,with_protein,8D,27324491,27325712,uncharacterized protein LOC121242602,XP_040996440.1,108998099,6,C:nucleus,1,J.microcarpa
108985097,-1.48891780927348,16.6965048334029,-4.98240056123791,3.35378199968644e-05,0.0011241026232307,2.36078375216596,0.618827593300764,CDS,with_protein,11,30714534,,uncharacterized protein LOC108985097,XP_018812808.2,,,C:nucleus,1,J.regia
109009903,1.48822750800017,31.926015031645,3.98907365980105,0.000468175285441454,0.00344199483772732,-0.128770531693298,0.533478338401669,CDS,with_protein,13,11711413,,expansin-A1-like,XP_018846110.2,,,C:extracellular space,1,J.regia
108997930,1.48323596549651,73.9150653580398,3.29862939876305,0.00277403085121051,0.0109989982460466,-2.00240837339318,0.462440534332726,CDS,with_protein,4,11004983,,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase,XP_018829853.1,,,C:cytoplasm,0.7,J.regia
109003298,1.48302262298008,195.436843778784,3.46568812862194,0.00181707194329629,0.00820415087033663,-1.8899895995482,0.480553672920675,CDS,with_protein,16,25278650,,organ-specific protein S2-like,XP_018836929.1,,,C:extracellular space,0.77,J.regia
121249736,-1.48017225168572,174.381193800501,-3.55056403654775,0.00146255707408429,0.00701758107077923,-1.70113529492652,0.489528098584228,ncRNA,lncRNA,2D,1813237,1824798,uncharacterized LOC121249736,XR_005937636.1,,"","",,J.microcarpa
121257540,-1.4781156906855,22.1483170940296,-5.39332496179712,1.12562083224018e-05,0.000781277685173159,3.36690804648047,0.648866603805713,CDS,with_protein,3S,23311164,23312000,heavy metal-associated isoprenylated plant protein 26-like,XP_041014505.1,109006606,16,C:nucleus,1,J.microcarpa
108994933,-1.47676137123483,32.9702589537054,-3.8971824760333,0.000595633117224369,0.00392728475146405,-0.494758325023492,0.524600004850273,CDS,with_protein,3,33221620,,ammonium transporter 2-like,XP_018825913.1,,,C:plasma membrane,0.91,J.regia
109004810,1.47643293418433,17.3257059094058,3.73859586156879,0.000900345639550354,0.00503682857886863,-0.624800226847095,0.508866371002798,CDS,with_protein,10,6674781,,probable methyltransferase PMT26,XP_018839045.1,,,C:nucleus,1,J.regia
121248213,1.47064687341863,24.3609439915519,2.68350598474467,0.0123957227430466,0.0340052657485618,-2.94865157469759,0.39059441410116,CDS,with_protein,2D,6917067,6918817,uncharacterized protein YwbO-like,XP_041002544.1,108988200,1,C:cytoplasm,0.7,J.microcarpa
121248213,1.47064687341863,24.3609439915519,2.68350598474467,0.0123957227430466,0.0340052657485618,-2.94865157469759,0.39059441410116,CDS,with_protein,2D,6917067,6918817,uncharacterized protein YwbO-like,XP_041002545.1,108988200,1,C:cytoplasm,0.7,J.microcarpa
108992461,1.4656890744363,82.0626871195998,4.87057332578307,4.51742890648572e-05,0.00122521023493132,1.91176401350635,0.610145954012434,CDS,with_protein,2,27603015,,probable cinnamyl alcohol dehydrogenase 1,XP_018822564.1,,,C:cytoplasm,0.7,J.regia
108992461,1.4656890744363,82.0626871195998,4.87057332578307,4.51742890648572e-05,0.00122521023493132,1.91176401350635,0.610145954012434,CDS,with_protein,2,27603015,,probable cinnamyl alcohol dehydrogenase 1,XP_018822565.1,,,C:cytoplasm,0.7,J.regia
109002543,1.46396991922929,59.528585686385,4.10394565136087,0.00034606932869033,0.00290842702606285,-0.0532466820422179,0.544334063414477,CDS,with_protein,13,38030483,,probable pectinesterase/pectinesterase inhibitor 61,XP_018835879.1,,,C:plasma membrane,0.91,J.regia
121254359,-1.46305888755849,10.9799176881427,-2.60042273210558,0.0150366486334303,0.0394880256016243,-3.13409731995771,0.38027387819034,CDS,with_protein,1D,39183155,39185504,mogroside IE synthase-like isoform X1,XP_041010330.1,109013649,7,C:organelle membrane,0.84,J.microcarpa
109021561,1.4630270109952,150.071928767506,2.94998545151775,0.00656774706427723,0.0209047373273716,-2.91898156714577,0.422712051158732,CDS,with_protein,5,21510919,,beta-glucosidase 12-like,XP_018859765.1,,,C:extracellular space,0.99,J.regia
109011768,1.46272329579747,16.4731018742062,3.34886440175277,0.00244413897490226,0.0100875428919399,-1.48123373934903,0.467949975668341,CDS,with_protein,5,18016283,,glucomannan 4-beta-mannosyltransferase 2-like,XP_018848631.2,,,C:endomembrane system,0.84,J.regia
109013703,1.45959746071405,22.4027510840668,2.48046817321469,0.0197828488553809,0.0494795146427127,-3.39603399095399,0.365119474195844,CDS,with_protein,11,30497308,,protein PELPK1-like,XP_018851430.1,,,C:extracellular space,0.87,J.regia
108990328,-1.45585976208834,9.93933451055131,-2.50031668634751,0.0189121849549154,0.0477614060578946,-3.30156318730776,0.367647583730964,CDS,with_protein,14,13862285,,uncharacterized protein LOC108990328 isoform X1,XP_018819801.1,,,C:nucleus,1,J.regia
108982863,-1.45285812903948,20.9877187840521,-3.64897152342366,0.00113538500876069,0.00587646283053737,-1.02248527249033,0.499741936259858,CDS,with_protein,3,1943235,,nuclear transcription factor Y subunit A-10-like,XP_018809877.1,,,C:nucleus,1,J.regia
121260794,-1.44563752910591,123.589123983899,-3.84001366903131,0.000691549211263751,0.00430288516703647,-0.974675836848967,0.51898851112041,CDS,with_protein,4D,27412600,27413208,snakin-2-like,XP_041018755.1,109000880,11,C:extracellular space,1,J.microcarpa
108979130,-1.44443230838712,14.5276136801475,-3.25425179264226,0.00310086698598988,0.0119072554399552,-1.84435072045884,0.457528496773266,CDS,with_protein,7,11706494,,homeobox-leucine zipper protein ATHB-12-like,XP_018805268.1,,,C:nucleus,1,J.regia
109007613,1.44398417828732,35.7771367705915,3.4860226454497,0.00172521017826857,0.00787569427208175,-1.35309598492839,0.482717725497502,CDS,with_protein,10,10567075,,"phospho-2-dehydro-3-deoxyheptonate aldolase 2, chloroplastic-like",XP_018842906.2,,,C:mitochondrion,0.65,J.regia
121238752,-1.44388422949097,27.2540470388639,-2.95541613426541,0.0064817865055512,0.0206923500956147,-2.58972691942099,0.423350865024387,CDS,with_protein,1D,12313029,12314053,homeobox-leucine zipper protein ATHB-12,XP_040991701.1,108979130,7,C:nucleus,1,J.microcarpa
108982876,1.4430309541417,35.7070326831822,4.59566008646936,9.39548245770164e-05,0.00157526855232374,1.31946843284562,0.587835622740211,CDS,with_protein,7,42646399,,subtilisin-like protease SBT1.5,XP_018809893.1,,,C:plasma membrane,0.85,J.regia
121265171,-1.43988346807498,62.97239031116,-5.14493964691468,2.17618918085378e-05,0.000965951313032491,2.4933212040813,0.631053421120944,CDS,with_protein,5D,4395248,4395706,"sigma factor binding protein 1, chloroplastic",XP_041024605.1,108982222,3,C:nucleus,1,J.microcarpa
109008902,-1.43950404873869,20.5976828038776,-4.62064231263372,8.79092520766695e-05,0.00150518361314297,1.40543560589846,0.589921032195741,CDS,with_protein,10,7833860,,mitogen-activated protein kinase kinase kinase 3-like,XP_018844724.1,,,C:nucleus,1,J.regia
121266375,-1.43888107865449,629.379590592877,-4.76793888226848,5.93808223708416e-05,0.00131719315602674,1.54291799836967,0.601979658908955,CDS,with_protein,5D,5707746,5708561,auxin-repressed 12.5 kDa protein,XP_041026120.1,108984182,3,C:extracellular space,0.61,J.microcarpa
121254794,1.43829522112403,20.3428971743149,2.83849138831267,0.00859081270148614,0.0258044187939009,-2.64750679657256,0.409457756164431,CDS,with_protein,3D,39304776,39312647,LOW QUALITY PROTEIN: uncharacterized protein LOC121254794,XP_041010883.1,109010848,13,C:extracellular space,0.89,J.microcarpa
121259890,1.43777816816688,22.9697815465293,3.18820723302433,0.00365682526413095,0.0133672315795582,-1.87874290505497,0.450139975512782,CDS,with_protein,4D,27903692,27909867,beta-galactosidase 5-like,XP_041017629.1,108991335,11,C:extracellular space,0.98,J.microcarpa
121238866,1.43766921692997,8.96500326886546,2.79525342843236,0.00952370603902119,0.028007071745732,-2.62941189377808,0.404246422906958,CDS,with_protein,7D,9105779,9106090,histone H4,XP_040991865.1,108993012,14,C:nucleus,1,J.microcarpa
121268364,1.43666252774602,11.2437810798036,2.58762225042121,0.0154873531758227,0.0403922685858326,-3.02771509343647,0.378670975420652,CDS,with_protein,5S,2532505,2536168,uncharacterized protein LOC121268364 isoform X1,XP_041028524.1,109004598,4,C:nucleus,1,J.microcarpa
121268364,1.43666252774602,11.2437810798036,2.58762225042121,0.0154873531758227,0.0403922685858326,-3.02771509343647,0.378670975420652,CDS,with_protein,5S,2532505,2536168,uncharacterized protein LOC121268364 isoform X1,XP_041028525.1,109004598,4,C:nucleus,1,J.microcarpa
121268364,1.43666252774602,11.2437810798036,2.58762225042121,0.0154873531758227,0.0403922685858326,-3.02771509343647,0.378670975420652,CDS,with_protein,5S,2532505,2536168,uncharacterized protein LOC121268364 isoform X1,XP_041028526.1,109004598,4,C:nucleus,1,J.microcarpa
121268364,1.43666252774602,11.2437810798036,2.58762225042121,0.0154873531758227,0.0403922685858326,-3.02771509343647,0.378670975420652,CDS,with_protein,5S,2532505,2536168,uncharacterized protein LOC121268364 isoform X1,XP_041028527.1,109004598,4,C:nucleus,1,J.microcarpa
121268364,1.43666252774602,11.2437810798036,2.58762225042121,0.0154873531758227,0.0403922685858326,-3.02771509343647,0.378670975420652,CDS,with_protein,5S,2532505,2536168,uncharacterized protein LOC121268364 isoform X1,XP_041028528.1,109004598,4,C:nucleus,1,J.microcarpa
121268364,1.43666252774602,11.2437810798036,2.58762225042121,0.0154873531758227,0.0403922685858326,-3.02771509343647,0.378670975420652,CDS,with_protein,5S,2532505,2536168,uncharacterized protein LOC121268364 isoform X1,XP_041028530.1,109004598,4,C:nucleus,1,J.microcarpa
121268364,1.43666252774602,11.2437810798036,2.58762225042121,0.0154873531758227,0.0403922685858326,-3.02771509343647,0.378670975420652,CDS,with_protein,5S,2532505,2536168,uncharacterized protein LOC121268364 isoform X1,XP_041028531.1,109004598,4,C:nucleus,1,J.microcarpa
