GeneID,logFC,AveExpr,t,P.Value,adj.P.Val,B,R,feature,class,chromosome,start,end,name,product_accession,Jr-GeneID,Jr-chromosome,Subcell_loc,Score,Parent_haplotype
109013878,1.84512985349198,12.5591579816003,4.58129862759661,9.76749487397652e-05,0.00123383912742698,1.32936680000301,0.586631457807414,CDS,with_protein,7,1062848,,lysine-rich arabinogalactan protein 18-like,XP_018851658.1,,,C:anchored component of plasma membrane,1,J.regia
121256315,1.84274339257854,6.22419328434396,3.8084446049559,0.000751128208258967,0.00417616932326584,-0.480580876719194,0.515860717451024,CDS,with_protein,3D,6773807,6777375,L-ascorbate oxidase homolog,XP_041013009.1,108993432,13,C:extracellular space,0.8,J.microcarpa
108983167,1.84272737227651,7.96935395773312,3.19944332665578,0.00355670606214482,0.0128259986766172,-1.92221282858309,0.451403585414636,CDS,with_protein,11,32977340,,serine carboxypeptidase-like 17,XP_018810269.1,,,C:plasma membrane,0.62,J.regia
121256016,1.84222672498762,14.2558014770718,4.92252614937618,3.93642194679082e-05,0.000749545830871231,2.14463770675412,0.614207052243904,CDS,with_protein,3D,7186165,7187256,protein EXORDIUM-like 5,XP_041012552.1,108997446,13,C:plasma membrane,0.87,J.microcarpa
121252605,1.84192655546221,103.333216606843,2.53396486174932,0.0175186296210145,0.0442593949916433,-3.83432862001622,0.371914786826612,CDS,with_protein,2S,915991,917572,12-oxophytodienoate reductase 2-like,XP_041008263.1,108985933,10,C:cytoplasm,0.7,J.microcarpa
109015450,-1.83903789872807,19.8542096290628,-5.13868731009782,2.21445467736336e-05,0.000564992290212667,2.64401971143189,0.63059159855222,CDS,with_protein,8,6009438,,uncharacterized protein LOC109015450,XP_035549443.1,,,C:nucleus,1,J.regia
109006913,1.8383366525599,10.6078669521989,3.69454987895946,0.00100954724594132,0.00518427006567319,-0.880222564829177,0.504403266198459,CDS,with_protein,3,12578704,,chlorophyll a-b binding protein of LHCII type 1-like,XP_018841899.2,,,C:organelle membrane,0.97,J.regia
109004046,-1.83715644269676,25.6762242124555,-4.28841221675155,0.000212635348162675,0.00192424109783394,0.390736663600739,0.561210133545789,CDS,with_protein,5,19375413,,F-box protein At2g32560-like,XP_018837984.1,,,C:endomembrane system,0.99,J.regia
121237962,-1.82801739039485,43.2288183509102,-3.13709758946691,0.00415245178816213,0.0144808623946983,-2.5141204793971,0.444357990570612,CDS,with_protein,6S,17150203,17150660,uncharacterized protein LOC121237962,XP_040990830.1,,"",C:organelle membrane,0.67,J.microcarpa
109001664,1.82773220188172,7.62233378383815,3.94466714410399,0.000526220634145527,0.00333341922807593,-0.177284871228761,0.529209565280328,CDS,with_protein,14,27891920,,protein YLS3,XP_018834576.1,,,C:plasma membrane,0.93,J.regia
109001664,1.82773220188172,7.62233378383815,3.94466714410399,0.000526220634145527,0.00333341922807593,-0.177284871228761,0.529209565280328,CDS,with_protein,14,27891920,,protein YLS3,XP_035540870.1,,,C:plasma membrane,0.93,J.regia
108994425,-1.82327043273161,34.9516002650833,-5.47639909177364,9.04318219045682e-06,0.000374190647688454,3.43262692434474,0.654597217434363,CDS,with_protein,9,14444009,,F-box protein At1g67340,XP_018825186.1,,,C:nucleus,1,J.regia
109006840,-1.82187214783919,282.877001839431,-6.25491435306434,1.18008589951882e-06,0.000185791572716926,5.17211000721246,0.70318140499445,CDS,with_protein,8,28642991,,dormancy-associated protein homolog 3-like,XP_018841795.1,,,C:nucleus,1,J.regia
108983147,1.819181290386,14.2548866764489,5.99188233187787,2.33522825624409e-06,0.000215341405629366,4.86763674279945,0.687756645783059,CDS,with_protein,6,32081920,,thaumatin-like protein,XP_018810241.1,,,C:extracellular space,0.99,J.regia
121239933,-1.81702265835367,16.9000684394278,-5.82073764033389,3.65260542344943e-06,0.000256277913134414,4.43004002294894,0.677191785323187,CDS,with_protein,7D,10857867,10861445,uncharacterized protein LOC121239933,XP_040993266.1,108989645,14,C:nucleus,1,J.microcarpa
109005423,1.80511013159694,11.9699810171035,5.12736104573167,2.28215553298323e-05,0.000577698586878696,2.69080965016132,0.629753286612709,CDS,with_protein,7,42803184,,auxin-responsive protein SAUR78-like,XP_018839908.1,,,C:chloroplast,0.93,J.regia
108981048,1.80234092698727,17.2133420562512,4.71683303718938,6.80860338921801e-05,0.000992088823417658,1.63021352283417,0.597841432469385,CDS,with_protein,7,990232,,subtilisin-like protease SBT1.7,XP_018807664.2,,,C:plasma membrane,0.82,J.regia
108998099,-1.80174055993182,581.99965841598,-5.64816866187867,5.74759346575118e-06,0.000305824159222428,3.56268351686202,0.666097414032184,CDS,with_protein,6,30075974,,uncharacterized protein LOC108998099,XP_035546822.1,,,C:nucleus,1,J.regia
108998099,-1.80174055993182,581.99965841598,-5.64816866187867,5.74759346575118e-06,0.000305824159222428,3.56268351686202,0.666097414032184,CDS,with_protein,6,30075974,,uncharacterized protein LOC108998099,XP_035546823.1,,,C:nucleus,1,J.regia
108984444,1.79879708207417,18.7953325487637,4.00431986648143,0.00044999091003409,0.0030415615960943,-0.263033128635825,0.53493462618055,CDS,with_protein,2,21772359,,abscisic acid 8'-hydroxylase CYP707A2-like,XP_018811959.1,,,C:endomembrane system,0.99,J.regia
121249876,-1.7923591466304,33.3527415171118,-4.84201486146924,4.87793933610016e-05,0.000828607853013857,1.77140357979578,0.607892867616793,CDS,with_protein,2D,43172166,43173549,nuclear transcription factor Y subunit B-3-like isoform X1,XP_041004643.1,108982084,1,C:endomembrane system,0.8,J.microcarpa
121249876,-1.7923591466304,33.3527415171118,-4.84201486146924,4.87793933610016e-05,0.000828607853013857,1.77140357979578,0.607892867616793,CDS,with_protein,2D,43172166,43173549,nuclear transcription factor Y subunit B-3-like isoform X1,XP_041004644.1,108982084,1,C:endomembrane system,0.8,J.microcarpa
121249876,-1.7923591466304,33.3527415171118,-4.84201486146924,4.87793933610016e-05,0.000828607853013857,1.77140357979578,0.607892867616793,CDS,with_protein,2D,43172166,43173549,nuclear transcription factor Y subunit B-3-like isoform X1,XP_041004646.1,108982084,1,C:endomembrane system,0.8,J.microcarpa
108990418,1.78916854530251,7.73414506552818,5.76624118805343,4.21381570570387e-06,0.000266668435101162,4.31341321041208,0.673736941456691,CDS,with_protein,15,4363388,,cyclin-D3-1-like,XP_018819930.1,,,C:endomembrane system,0.91,J.regia
108984319,-1.78628611991773,28.5073697385423,-5.36176686993646,1.22487445703983e-05,0.000436097053989419,3.1840774054795,0.64666026304001,CDS,with_protein,7,41782443,,F-box/kelch-repeat protein SKIP20-like,XP_018811782.2,,,C:nucleus,1,J.regia
121254447,1.78231484232929,19.9464224704453,3.45855536212849,0.00185092200068292,0.00801321362468698,-1.52857301215629,0.479792497411722,CDS,with_protein,3D,9923204,9942102,"LOW QUALITY PROTEIN: protein PHYLLO, chloroplastic",XP_041010432.1,108981645,13,C:chloroplast outer membrane,0.74,J.microcarpa
109019834,1.77760675644821,9.37984824617408,3.28686009008575,0.00285800695759821,0.0109247819474559,-1.75970161175059,0.46114193593383,CDS,with_protein,16,27637030,,serine carboxypeptidase-like 17,XP_035542379.1,,,C:extracellular space,0.99,J.regia
108996380,1.77659540172949,6.83873940366106,3.30143871790751,0.00275517095744658,0.0106113535383757,-1.66705287543125,0.462750069157283,CDS,with_protein,13,1364019,,classical arabinogalactan protein 9-like,XP_018827795.1,,,C:plasma membrane,0.92,J.regia
109009824,-1.77620297229805,33.5104287712641,-3.26973596317443,0.00298352945639602,0.0112099433300561,-2.27775172225624,0.459247195019596,CDS,with_protein,1,36913052,,transcription factor MYBS3-like,XP_018845997.1,,,C:nucleus,1,J.regia
109021160,1.76865845191888,15.7105456856785,4.07126123600861,0.000377356417185535,0.00272160410383534,0.0519124329866667,0.541272600983728,ncRNA,lncRNA,5,5173188,,uncharacterized LOC109021160,XR_002001046.2,,,"",,J.regia
109008945,-1.76702503327525,26.3423692749462,-2.84514168942078,0.00845655171579552,0.0246317826317201,-3.1140377337521,0.410255768987997,CDS,with_protein,10,1802553,,protein NRT1/ PTR FAMILY 5.8-like,XP_018844795.1,,,C:endomembrane system,0.56,J.regia
108986864,1.76676338779059,22.6493679948143,4.66158597225313,7.88784496077877e-05,0.00109027921245882,1.40368188832133,0.593313472004297,CDS,with_protein,11,24706481,,blue-light photoreceptor PHR2-like,XP_018815193.2,,,C:nucleus,1,J.regia
121250066,-1.75690481065635,30.5528284392679,-4.76179297578134,6.0401373752867e-05,0.000929203124119396,1.55786972740988,0.601484546690683,CDS,with_protein,2D,11144897,11155719,LOW QUALITY PROTEIN: ultraviolet-B receptor UVR8-like,XP_041004922.1,108996338,1,C:chloroplast,0.95,J.microcarpa
109021576,-1.75602866188407,27.666724672026,-4.64049532436799,8.34348666468634e-05,0.00113622798355591,1.23634548642286,0.591569903869429,CDS,with_protein,15,361431,,AP2/ERF and B3 domain-containing transcription repressor RAV2-like,XP_018859781.1,,,C:nucleus,1,J.regia
108993298,1.75242853901362,10.3933325825168,3.53905830665351,0.00150679137654258,0.00687869212153298,-1.17598387009297,0.488320505312246,CDS,with_protein,13,6596131,,monooxygenase 2-like,XP_018823708.1,,,C:cytoplasm,0.7,J.regia
108985986,-1.75122535883062,34.6430313968222,-4.67789563842492,7.55258916188488e-05,0.0010667825610496,1.3860566589481,0.594656095474569,CDS,with_protein,4,7817778,,UDP-glycosyltransferase 86A1,XP_018814025.1,,,C:cytoplasm,0.7,J.regia
109018965,1.74912226617833,5.15420278628915,2.59262013323127,0.0153117237162369,0.0396936452161885,-3.16002659530139,0.379297227230514,CDS,with_protein,12,1636701,,L-ascorbate oxidase homolog,XP_018856707.1,,,C:extracellular space,0.89,J.regia
109000897,-1.74026463872021,16.8135164238092,-2.78003899964028,0.00987554825593047,0.0277884324289587,-3.10527702428426,0.402403235540006,CDS,with_protein,15,19616984,,temperature-induced lipocalin-1-like,XP_018833488.1,,,C:chloroplast,1,J.regia
108982947,-1.74001901465546,56.2554772934583,-3.17253289726872,0.00380302665626091,0.0135552385787765,-2.46933917630215,0.448372714331261,CDS,with_protein,16,28151694,,bZIP transcription factor 46-like isoform X1,XP_018809976.2,,,C:nucleus,1,J.regia
108982947,-1.74001901465546,56.2554772934583,-3.17253289726872,0.00380302665626091,0.0135552385787765,-2.46933917630215,0.448372714331261,CDS,with_protein,16,28151694,,bZIP transcription factor 46-like isoform X1,XP_018809977.2,,,C:nucleus,1,J.regia
109009644,-1.73966309870343,17.9210608655034,-5.59926920205492,6.53791588649341e-06,0.000326394363477608,3.85842361114901,0.662870716610032,CDS,with_protein,1,3891756,,E3 ubiquitin-protein ligase RGLG2-like isoform X1,XP_035549692.1,,,C:nucleus,1,J.regia
109009644,-1.73966309870343,17.9210608655034,-5.59926920205492,6.53791588649341e-06,0.000326394363477608,3.85842361114901,0.662870716610032,CDS,with_protein,1,3891756,,E3 ubiquitin-protein ligase RGLG2-like isoform X1,XP_035549694.1,,,C:nucleus,1,J.regia
109012018,-1.73907440806528,37.2683622519994,-3.87227805148017,0.000635937996812739,0.00375226669965834,-0.647557304590094,0.522163797680414,CDS,with_protein,12,30439973,,uncharacterized protein LOC109012018,XP_018848988.1,,,C:chloroplast,1,J.regia
109012018,-1.73907440806528,37.2683622519994,-3.87227805148017,0.000635937996812739,0.00375226669965834,-0.647557304590094,0.522163797680414,CDS,with_protein,12,30439973,,uncharacterized protein LOC109012018,XP_018848989.1,,,C:chloroplast,1,J.regia
109012018,-1.73907440806528,37.2683622519994,-3.87227805148017,0.000635937996812739,0.00375226669965834,-0.647557304590094,0.522163797680414,CDS,with_protein,12,30439973,,uncharacterized protein LOC109012018,XP_035539057.1,,,C:chloroplast,1,J.regia
121251903,-1.73744771984938,18.3075989220766,-5.49373054664104,8.63824572862621e-06,0.000371098536418796,3.57816359510604,0.655778758882991,CDS,with_protein,2S,28385933,28386622,mitochondrial import inner membrane translocase subunit TIM17-2-like,XP_041007248.1,108982425,10,C:nucleus,1,J.microcarpa
121251723,1.73110334875507,8.69138885093224,2.76163226863874,0.0103157206520849,0.0287264783473718,-2.93296387497913,0.400166750703261,CDS,with_protein,2S,34093002,34094101,major latex allergen Hev b 5-like,XP_041006995.1,109020002,10,C:extracellular space,0.54,J.microcarpa
121239860,-1.72661349863009,31.7395245957676,-2.87374191539117,0.00789610513533769,0.0234353338210124,-3.17817388973315,0.413676962973327,CDS,with_protein,7D,8675278,8677213,"outer envelope pore protein 16, chloroplastic-like",XP_040993143.1,108992968,14,C:organelle membrane,0.97,J.microcarpa
118349856,1.72283775872674,6.74392578786297,4.29606800637395,0.000208365940531138,0.00190317498428029,0.70117453123139,0.561895891109593,CDS,with_protein,11,29297457,,beta-galactosidase 5-like,XP_035551523.1,,,C:extracellular space,0.99,J.regia
121256745,-1.7199658472141,18.4986213255202,-5.27727791847948,1.53246622756002e-05,0.000473304760712914,3.03119147941295,0.640672556421798,CDS,with_protein,3D,31819028,31820602,cytochrome P450 89A2-like,XP_041013563.1,109003786,13,C:endomembrane system,0.94,J.microcarpa
109001127,-1.71974689821002,32.3610453941319,-3.42884075195264,0.00199631274325747,0.00838056919727166,-1.71278068022632,0.476609815420812,CDS,with_protein,15,20036256,,probable E3 ubiquitin-protein ligase RHY1A,XP_018833817.1,,,C:nucleus,1,J.regia
121243285,1.70795803657462,14.9208929298159,5.83182257229746,3.54804255189909e-06,0.000254473496361207,4.45693504175544,0.677889094151955,CDS,with_protein,8D,29994371,29995499,thaumatin-like protein,XP_040997316.1,108983147,6,C:extracellular space,0.99,J.microcarpa
121261040,1.70773898896103,6.74406975412574,2.61273649539168,0.01461640881841,0.0381979428837395,-3.16982906937528,0.381812606365038,CDS,with_protein,4D,31596234,31601617,serine carboxypeptidase-like 13,XP_041019111.1,108983167,11,C:plasma membrane,0.9,J.microcarpa
109003103,1.70516604171085,9.29292480586197,4.51829167510784,0.000115500343847628,0.00135124153278054,1.2005574366831,0.581302268992973,CDS,with_protein,11,33262542,,subtilisin-like protease SBT2.6,XP_018836639.1,,,C:plasma membrane,0.94,J.regia
109003103,1.70516604171085,9.29292480586197,4.51829167510784,0.000115500343847628,0.00135124153278054,1.2005574366831,0.581302268992973,CDS,with_protein,11,33262542,,subtilisin-like protease SBT2.6,XP_035538873.1,,,C:plasma membrane,0.94,J.regia
121242707,1.70339229366785,16.8845613105548,3.85660007732897,0.000662510075768645,0.00385775572755571,-0.49318087056009,0.520623553768414,CDS,with_protein,8D,1184281,1187760,laccase-14-like,XP_040996577.1,118348788,6,C:extracellular space,0.79,J.microcarpa
108993986,1.70061693733941,293.467037034861,3.2315615954706,0.00328276105209782,0.0121017833188415,-2.67940534787338,0.455000659411774,CDS,with_protein,13,29579809,,MLP-like protein 28,XP_018824604.1,,,C:cytoplasm,0.7,J.regia
108995564,-1.69933790081127,21.7292028272253,-4.07721921680596,0.000371482612089541,0.0026973231282767,-0.115206333560392,0.541832282520992,CDS,with_protein,6,12775988,,zinc finger protein GAI-ASSOCIATED FACTOR 1-like,XP_018826693.1,,,C:nucleus,1,J.regia
121263075,-1.6962853090554,21.3299955174125,-5.44795670383315,9.74962048291628e-06,0.000385824404852858,3.41904180863739,0.652647761415666,CDS,with_protein,4S,7595963,7598723,"50S ribosomal protein L22, chloroplastic-like",XP_041021797.1,109004295,8,C:chloroplast,0.94,J.microcarpa
108981645,1.69496211988396,18.6724626397009,2.90971993378655,0.00724093388230091,0.021949618937652,-2.74877048520984,0.417955932599028,CDS,with_protein,13,10137140,,"protein PHYLLO, chloroplastic isoform X1",XP_018808414.2,,,C:chloroplast outer membrane,0.75,J.regia
121266982,-1.6947417603347,172.564400405962,-3.24642485611148,0.00316297038082565,0.0117677082468182,-2.51105915508972,0.45665777247492,CDS,with_protein,5S,28677671,28678438,metallothionein-like protein 2,XP_041026795.1,109006799,4,C:extracellular space,1,J.microcarpa
109011940,-1.68597425720431,17.2614022152462,-6.36107047664369,8.97622684449386e-07,0.000156598768327589,5.77875585473386,0.7091392269754,CDS,with_protein,3,2542596,,"thioredoxin-like 3-1, chloroplastic isoform X1",XP_018848891.1,,,C:chloroplast,0.9,J.regia
108989716,1.68504703384344,8.62452857220538,3.63489739345315,0.00117774933337548,0.00572467767088759,-0.959565114382141,0.498293715514228,CDS,with_protein,14,17078220,,proline-rich receptor-like protein kinase PERK10,XP_018818981.1,,,C:nucleus,1,J.regia
108998480,-1.68457870155146,99.704934208789,-4.02414413122941,0.000427151961072337,0.00294579691102771,-0.609097836250652,0.536821095405289,CDS,with_protein,14,8058347,,uncharacterized protein LOC108998480,XP_018830578.1,,,C:nucleus,1,J.regia
109018977,-1.68369639993343,21.6777073903082,-4.82121185656881,5.15589112510932e-05,0.000846851837470245,1.79245246635931,0.606242338714833,CDS,with_protein,10,30659713,,"senescence/dehydration-associated protein At4g35985, chloroplastic-like",XP_018856724.1,,,C:cytoplasm,0.7,J.regia
109012017,-1.67667539394471,25.8718571224806,-3.28492129703524,0.00287195880838268,0.0109516073055537,-2.071946321899,0.460927729084315,CDS,with_protein,12,30443114,,uncharacterized protein LOC109012017,XP_018848987.1,,,C:extracellular space,0.98,J.regia
121249736,-1.67603174735371,174.381193800501,-4.36762354042168,0.000172355778337004,0.00169081542426347,0.178905783914511,0.568249627223743,ncRNA,lncRNA,2D,1813237,1824798,uncharacterized LOC121249736,XR_005937636.1,,"","",,J.microcarpa
108994831,1.67268174964487,9.40098751934209,2.99395296849324,0.00590290429483534,0.018919189286575,-2.38912619696669,0.427865843792768,CDS,with_protein,12,19942232,,chitinase-like protein 2,XP_018825761.1,,,C:extracellular space,1,J.regia
121238757,-1.66980684659349,24.3086530627406,-6.05566158855341,1.97790120225773e-06,0.000209593735922302,4.9715395216043,0.691585577597296,CDS,with_protein,7D,4407382,4409868,"UV-B-induced protein At3g17800, chloroplastic",XP_040991705.1,109008522,14,C:chloroplast thylakoid membrane,0.8,J.microcarpa
121259959,-1.66847696668827,53.1077349388015,-4.56038055800363,0.00010326609521465,0.00126822277703521,0.979050679912421,0.584870555068816,CDS,with_protein,4D,26397202,26402772,BTB/POZ domain-containing protein At2g30600 isoform X1,XP_041017731.1,109002934,11,C:nucleus,1,J.microcarpa
108997823,-1.65981874920513,29.2526863409191,-4.49127588557236,0.00012410300572334,0.00138305508606581,0.922828112905231,0.578994050410545,CDS,with_protein,5,13932682,,NAC domain-containing protein 40-like,XP_018829747.2,,,C:plasma membrane,0.45,J.regia
109008691,1.65877623730164,9.16992071727431,4.75221669323119,6.19620039479434e-05,0.000937788654466897,1.79512904207749,0.600711700976589,CDS,with_protein,9,21080036,,monocopper oxidase-like protein SKU5,XP_035550080.1,,,C:anchored component of plasma membrane,1,J.regia
121234138,-1.65323622995077,44.2479242091356,-4.18068889422024,0.000282753165390734,0.00227861633283045,0.0762247566740264,0.551437661362377,CDS,with_protein,6D,25092577,25093665,uncharacterized protein LOC121234138,XP_040985890.1,109021202,2,C:chloroplast thylakoid lumen,0.63,J.microcarpa
109021293,-1.65090316406812,13.4527611980829,-6.7068978521737,3.7114218282839e-07,9.69477792945556e-05,6.62579062908641,0.727540199246831,CDS,with_protein,11,27911698,,uncharacterized protein LOC109021293,XP_018859446.1,,,C:endomembrane system,0.98,J.regia
108982863,-1.64753177212734,20.9877187840521,-4.66249920074948,7.86868645115313e-05,0.00108996504382389,1.3931392531473,0.593388780861156,CDS,with_protein,3,1943235,,nuclear transcription factor Y subunit A-10-like,XP_018809877.1,,,C:nucleus,1,J.regia
108999631,-1.64622795071445,555.32161664218,-6.70231913529571,3.75475520118341e-07,9.69477792945556e-05,6.29505608613984,0.727306291224688,CDS,with_protein,11,2608728,,dormancy-associated protein homolog 3-like,XP_035538764.1,,,C:nucleus,1,J.regia
121255823,1.64399639191563,59.3828522512664,2.77952669754691,0.009887556369756,0.0278100986347603,-3.33347194224686,0.402341086090397,CDS,with_protein,3D,25419264,25424051,"1,4-dihydroxy-2-naphthoyl-CoA synthase, peroxisomal-like",XP_041012292.1,109004006,13,C:chloroplast,0.7,J.microcarpa
121255823,1.64399639191563,59.3828522512664,2.77952669754691,0.009887556369756,0.0278100986347603,-3.33347194224686,0.402341086090397,CDS,with_protein,3D,25419264,25424051,"1,4-dihydroxy-2-naphthoyl-CoA synthase, peroxisomal-like",XP_041012293.1,109004006,13,C:chloroplast,0.7,J.microcarpa
109005071,-1.64376941224117,17.0971953048761,-5.38331974113655,1.15689515923656e-05,0.000427293862361505,3.32219915379112,0.648168866370575,CDS,with_protein,12,24764937,,VAN3-binding protein-like isoform X1,XP_018839391.1,,,C:chloroplast,1,J.regia
109011052,1.64358992388776,19.2880084984876,3.76142065504652,0.000848843107708513,0.0045698767808661,-0.823332359676217,0.511163165144107,CDS,with_protein,11,1262214,,"bifunctional 3-dehydroquinate dehydratase/shikimate dehydrogenase, chloroplastic-like",XP_018847627.1,,,C:cytoplasm,0.9,J.regia
121267588,-1.64277535908578,70.4998012175275,-2.83689868001369,0.00862493358929211,0.0249770957016064,-3.31099238546317,0.409266497078831,CDS,with_protein,5S,8152108,8153076,protein PYRICULARIA ORYZAE RESISTANCE 21-like,XP_041027468.1,108993401,4,C:nucleus,1,J.microcarpa
121238922,1.63813364399231,41.8605843096658,3.68394500277445,0.00103762877504128,0.00526563973497756,-1.1469590485112,0.503322603227451,CDS,with_protein,7D,5351243,5353745,trans-cinnamate 4-monooxygenase-like,XP_040991957.1,108996955,14,C:extracellular space,0.75,J.microcarpa
121264903,1.63644068547221,149.808265166188,3.78830986977062,0.000791538393956481,0.00434711322889594,-1.0983070953174,0.513854969141269,CDS,with_protein,5D,9518636,9519519,major latex allergen Hev b 5 isoform X1,XP_041024192.1,108982593,3,C:extracellular space,0.66,J.microcarpa
121243929,1.63178053820291,9.20782200038795,2.77082512765625,0.010093628117972,0.0283156045877374,-2.86453397149896,0.401284613705258,CDS,with_protein,8S,18389361,18395326,cellulose synthase A catalytic subunit 7 [UDP-forming],XP_040997926.1,108993161,15,C:plasma membrane,0.96,J.microcarpa
109006078,1.62457866663186,13.5509183597606,5.03480470632082,2.91929272657787e-05,0.000645343648974663,2.4528234321204,0.622819637841032,CDS,with_protein,1,16889722,,"glucan endo-1,3-beta-glucosidase",XP_018840790.1,,,C:extracellular space,0.9,J.regia
121241375,-1.6234333188557,17.9971469168949,-3.38685066299732,0.0022207842095212,0.00909591502059604,-1.71340714530805,0.472080180935055,CDS,with_protein,7S,21327567,21329589,peroxidase A2-like isoform X1,XP_040995052.1,108989194,5,C:extracellular space,0.93,J.microcarpa
109008522,-1.62305997842175,20.7699961261428,-5.96928707293888,2.47695350768625e-06,0.000221339859010111,4.76428229088297,0.686386223878092,CDS,with_protein,14,4666748,,"UV-B-induced protein At3g17800, chloroplastic-like",XP_018844182.1,,,C:chloroplast thylakoid membrane,0.78,J.regia
109010305,1.6204653223315,11.210367696649,3.85049296397788,0.000673153302835163,0.00389006675899819,-0.488822773882683,0.520022195667429,CDS,with_protein,6,9991047,,transcription factor MYB56-like,XP_018846633.2,,,C:chloroplast,1,J.regia
109008308,-1.61853461226208,302.275759838336,-7.96225545222299,1.69354030834241e-08,2.18636053807005e-05,9.39242957236054,0.783034798534876,CDS,with_protein,12,233534,,hydrophobic protein LTI6B,XP_035539804.1,,,C:organelle membrane,0.8,J.regia
121263567,-1.61420487743525,118.730869377407,-5.2669327790549,1.57512105661768e-05,0.000481867602865741,2.59130701943509,0.639931247851842,CDS,with_protein,4S,2001568,2002593,suppressor protein SRP40-like,XP_041022464.1,108988732,8,C:nucleus,1,J.microcarpa
121244940,-1.61200035401738,26.166325371124,-5.12105703779544,2.32073314264588e-05,0.000585169235772624,2.5454534063083,0.62928574095628,CDS,with_protein,8S,5437256,5441755,cold-regulated protein 27-like isoform X1,XP_040999126.1,108979561,15,C:nucleus,1,J.microcarpa
121237955,-1.61121175819764,44.3057716909923,-2.87710980203071,0.00783247094329215,0.0232988939810833,-3.08585091206643,0.414078686717242,CDS,with_protein,6S,19315428,19316051,21 kDa protein-like,XP_040990825.1,108984668,9,C:extracellular space,0.97,J.microcarpa
121243075,1.61063529809171,10.0249508697344,3.97720198286838,0.000483192280067791,0.00317617736032341,-0.135442740620686,0.532341083278243,CDS,with_protein,8D,29215191,29219570,beta-glucosidase 44-like,XP_040997069.1,108997937,6,C:extracellular space,1,J.microcarpa
108994933,-1.6089322787098,32.9702589537054,-4.32154623789466,0.000194760490363983,0.00183798094342034,0.428100550582363,0.564169748867312,CDS,with_protein,3,33221620,,ammonium transporter 2-like,XP_018825913.1,,,C:plasma membrane,0.91,J.regia
121265033,1.60794337795921,8.6400124932969,2.71338896192427,0.0115585121316329,0.0315743528606391,-3.0407794604268,0.394271003353432,CDS,with_protein,5D,18848763,18849861,probable xyloglucan endotransglucosylase/hydrolase protein 23,XP_041024404.1,108980623,4,C:extracellular space,0.99,J.microcarpa
121254690,1.60727976941564,25.2724605404867,4.51930573394517,0.000115189262458971,0.00135124153278054,0.956668370453412,0.581388637816873,CDS,with_protein,3D,11557483,11558858,expansin-A10-like,XP_041010751.1,109009903,13,C:extracellular space,1,J.microcarpa
109007171,-1.60667755575861,46.1658420327644,-2.8384346246144,0.00859332031747752,0.0249302052928354,-3.22451386459267,0.409450940669142,CDS,with_protein,11,31123109,,uncharacterized protein LOC109007171,XP_035538651.1,,,C:chloroplast,0.76,J.regia
109020737,1.60499221625237,29.605806408194,2.98818923303744,0.0059863980350227,0.0191203361286846,-2.98850587962525,0.427192585859191,CDS,with_protein,16,25060664,,glucose-1-phosphate adenylyltransferase large subunit 1-like isoform X1,XP_035542736.1,,,C:extracellular space,0.78,J.regia
121256977,1.60143134536791,24.3571240924865,3.70570671768681,0.000980806243768221,0.0050608347749991,-1.05809065168961,0.505537622677006,CDS,with_protein,3S,26663105,26667593,serine carboxypeptidase-like 18,XP_041013733.1,108989203,16,C:plasma membrane,0.89,J.microcarpa
121261975,-1.59959055175248,13.0594195463673,-4.170094995663,0.000290777331386233,0.00231724404209646,0.283220175131032,0.550464099800824,CDS,with_protein,1D,43085268,43085901,"dynein light chain 1, cytoplasmic",XP_041020358.1,109003709,7,C:nucleus,1,J.microcarpa
108985097,-1.59458904369506,16.6965048334029,-6.22642814900507,1.27022278213864e-06,0.00019066412392292,5.44545192681915,0.701556977320325,CDS,with_protein,11,30714534,,uncharacterized protein LOC108985097,XP_018812808.2,,,C:nucleus,1,J.regia
109002934,-1.59036334029685,64.8975014561994,-4.25624293008514,0.00023154336949988,0.00200701042082143,0.139508000452294,0.558315944121652,CDS,with_protein,11,27707153,,BTB/POZ domain-containing protein At2g30600,XP_018836406.1,,,C:nucleus,1,J.regia
108989582,1.5868280395111,31.1716742843947,6.64159697897159,4.38061038266123e-07,0.000104729037111401,6.37520797721526,0.724180138691173,CDS,with_protein,13,30666868,,metal-nicotianamine transporter YSL3,XP_018818779.1,,,C:plasma membrane,0.96,J.regia
121249072,1.58538069572785,35.8372462367464,6.10494596539593,1.74011778224498e-06,0.000204323953565158,5.00662843655725,0.694504944207132,CDS,with_protein,2D,13202221,13210469,cellulose synthase A catalytic subunit 2 [UDP-forming],XP_041003664.1,108994259,1,C:plasma membrane,0.96,J.microcarpa
121242602,-1.58199973682788,576.001443134871,-4.84843279101607,4.79525282165547e-05,0.000825909351633127,1.4571485324596,0.608400487528361,CDS,with_protein,8D,27324491,27325712,uncharacterized protein LOC121242602,XP_040996440.1,108998099,6,C:nucleus,1,J.microcarpa
109021202,-1.58155203830932,48.4744090401613,-3.93878866689912,0.000534387744778056,0.00335143962348252,-0.523946070823259,0.52864143406552,CDS,with_protein,2,25571301,,uncharacterized protein LOC109021202,XP_018859340.2,,,C:chloroplast,1,J.regia
